"Date","Price","Open","High","Low","Vol.","Change %"
"06/30/2023","0.00000756","0.00000732","0.00000765","0.00000706","5,147.88B","3.28%"
"06/29/2023","0.00000732","0.00000722","0.00000743","0.00000720","2,152.04B","1.39%"
"06/28/2023","0.00000722","0.00000760","0.00000760","0.00000702","3,458.23B","-5.00%"
"06/27/2023","0.00000760","0.00000756","0.00000767","0.00000749","2,147.20B","0.53%"
"06/26/2023","0.00000756","0.00000785","0.00000788","0.00000745","3,414.54B","-3.69%"
"06/25/2023","0.00000785","0.00000780","0.00000803","0.00000777","2,487.19B","0.64%"
"06/24/2023","0.00000780","0.00000793","0.00000807","0.00000768","3,216.20B","-1.64%"
"06/23/2023","0.00000793","0.00000780","0.00000813","0.00000771","4,484.26B","1.67%"
"06/22/2023","0.00000780","0.00000755","0.00000845","0.00000753","10,332.79B","3.31%"
"06/21/2023","0.00000755","0.00000727","0.00000761","0.00000725","4,482.03B","3.85%"
"06/20/2023","0.00000727","0.00000722","0.00000728","0.00000698","2,879.15B","0.69%"
"06/19/2023","0.00000722","0.00000721","0.00000732","0.00000705","2,791.95B","0.14%"
"06/18/2023","0.00000721","0.00000698","0.00000753","0.00000691","5,342.51B","3.30%"
"06/17/2023","0.00000698","0.00000683","0.00000699","0.00000679","1,367.35B","2.20%"
"06/16/2023","0.00000683","0.00000676","0.00000686","0.00000664","1,492.36B","1.04%"
"06/15/2023","0.00000676","0.00000656","0.00000684","0.00000652","1,662.58B","3.05%"
"06/14/2023","0.00000656","0.00000680","0.00000693","0.00000643","2,495.51B","-3.53%"
"06/13/2023","0.00000680","0.00000667","0.00000690","0.00000660","1,803.47B","1.95%"
"06/12/2023","0.00000667","0.00000666","0.00000670","0.00000643","2,042.62B","0.15%"
"06/11/2023","0.00000666","0.00000685","0.00000687","0.00000655","2,364.48B","-2.77%"
"06/10/2023","0.00000685","0.00000788","0.00000792","0.00000551","12,214.65B","-13.07%"
"06/09/2023","0.00000788","0.00000794","0.00000805","0.00000781","1,332.80B","-0.76%"
"06/08/2023","0.00000794","0.00000788","0.00000801","0.00000781","1,091.46B","0.76%"
"06/07/2023","0.00000788","0.00000817","0.00000819","0.00000777","1,806.69B","-3.55%"
"06/06/2023","0.00000817","0.00000797","0.00000823","0.00000788","1,819.60B","2.51%"
"06/05/2023","0.00000797","0.00000861","0.00000865","0.00000777","3,611.53B","-7.43%"
"06/04/2023","0.00000861","0.00000859","0.00000869","0.00000855","960.31B","0.23%"
"06/03/2023","0.00000859","0.00000860","0.00000870","0.00000853","875.56B","-0.12%"
"06/02/2023","0.00000860","0.00000845","0.00000872","0.00000825","2,175.30B","1.78%"
"06/01/2023","0.00000845","0.00000858","0.00000876","0.00000844","1,593.61B","-1.52%"
"05/31/2023","0.00000858","0.00000868","0.00000871","0.00000833","1,789.58B","-1.15%"
"05/30/2023","0.00000868","0.00000871","0.00000879","0.00000863","1,333.26B","-0.34%"
"05/29/2023","0.00000871","0.00000881","0.00000887","0.00000868","1,206.14B","-1.14%"
"05/28/2023","0.00000881","0.00000863","0.00000890","0.00000859","2,391.31B","2.09%"
"05/27/2023","0.00000863","0.00000854","0.00000865","0.00000850","799.35B","1.05%"
"05/26/2023","0.00000854","0.00000851","0.00000859","0.00000843","1,703.41B","0.35%"
"05/25/2023","0.00000851","0.00000851","0.00000861","0.00000831","2,281.27B","0.00%"
"05/24/2023","0.00000851","0.00000890","0.00000890","0.00000841","2,138.68B","-4.27%"
"05/23/2023","0.00000889","0.00000879","0.00000910","0.00000878","2,475.42B","1.14%"
"05/22/2023","0.00000879","0.00000852","0.00000900","0.00000843","3,455.42B","3.17%"
"05/21/2023","0.00000852","0.00000872","0.00000876","0.00000849","1,192.62B","-2.29%"
"05/20/2023","0.00000872","0.00000867","0.00000877","0.00000863","762.56B","0.58%"
"05/19/2023","0.00000867","0.00000870","0.00000874","0.00000865","1,064.40B","-0.34%"
"05/18/2023","0.00000870","0.00000876","0.00000883","0.00000850","2,008.73B","-0.68%"
"05/17/2023","0.00000876","0.00000877","0.00000885","0.00000858","2,244.06B","-0.11%"
"05/16/2023","0.00000877","0.00000879","0.00000883","0.00000867","1,701.47B","-0.23%"
"05/15/2023","0.00000879","0.00000879","0.00000892","0.00000867","1,769.02B","0.00%"
"05/14/2023","0.00000879","0.00000872","0.00000887","0.00000864","1,389.66B","0.80%"
"05/13/2023","0.00000872","0.00000884","0.00000885","0.00000867","1,441.58B","-1.36%"
"05/12/2023","0.00000884","0.00000868","0.00000885","0.00000849","2,643.23B","1.84%"
"05/11/2023","0.00000868","0.00000899","0.00000901","0.00000855","1,788.44B","-3.45%"
"05/10/2023","0.00000899","0.00000899","0.00000912","0.00000866","3,300.61B","0.00%"
"05/09/2023","0.00000899","0.00000892","0.00000903","0.00000872","2,048.33B","0.78%"
"05/08/2023","0.00000892","0.00000934","0.00000936","0.00000840","3,959.96B","-4.50%"
"05/07/2023","0.00000934","0.00000946","0.00000952","0.00000931","1,587.74B","-1.27%"
"05/06/2023","0.00000946","0.00000996","0.00000997","0.00000926","3,694.51B","-5.31%"
"05/05/2023","0.00000999","0.00000989","0.00001003","0.00000982","2,163.01B","1.01%"
"05/04/2023","0.00000989","0.00001012","0.00001013","0.00000988","1,304.12B","-2.27%"
"05/03/2023","0.00001012","0.00001001","0.00001019","0.00000982","1,689.63B","1.10%"
"05/02/2023","0.00001001","0.00000996","0.00001012","0.00000985","1,378.69B","0.40%"
"05/01/2023","0.00000997","0.00001008","0.00001012","0.00000976","2,404.22B","-1.19%"
"04/30/2023","0.00001009","0.00001029","0.00001031","0.00001004","1,239.00B","-1.94%"
"04/29/2023","0.00001029","0.00001025","0.00001037","0.00001023","912.32B","0.39%"
"04/28/2023","0.00001025","0.00001027","0.00001031","0.00001012","1,111.78B","-0.29%"
"04/27/2023","0.00001028","0.00001017","0.00001039","0.00001014","1,843.78B","1.08%"
"04/26/2023","0.00001017","0.00001037","0.00001075","0.00000980","3,601.82B","-1.93%"
"04/25/2023","0.00001037","0.00001026","0.00001043","0.00001009","1,639.17B","1.07%"
"04/24/2023","0.00001026","0.00001033","0.00001042","0.00001012","1,787.77B","-0.68%"
"04/23/2023","0.00001033","0.00001046","0.00001046","0.00001012","1,482.84B","-1.24%"
"04/22/2023","0.00001046","0.00001029","0.00001050","0.00001018","1,335.10B","1.65%"
"04/21/2023","0.00001029","0.00001059","0.00001068","0.00001009","3,298.99B","-2.83%"
"04/20/2023","0.00001059","0.00001083","0.00001101","0.00001043","3,360.06B","-2.22%"
"04/19/2023","0.00001083","0.00001157","0.00001159","0.00001067","4,781.30B","-6.40%"
"04/18/2023","0.00001157","0.00001137","0.00001171","0.00001127","3,317.54B","1.76%"
"04/17/2023","0.00001137","0.00001156","0.00001170","0.00001123","5,174.21B","-1.64%"
"04/16/2023","0.00001156","0.00001155","0.00001187","0.00001141","5,125.69B","0.09%"
"04/15/2023","0.00001155","0.00001124","0.00001159","0.00001106","3,166.06B","2.76%"
"04/14/2023","0.00001124","0.00001110","0.00001147","0.00001100","4,820.88B","1.26%"
"04/13/2023","0.00001110","0.00001097","0.00001122","0.00001089","2,275.11B","1.19%"
"04/12/2023","0.00001097","0.00001103","0.00001108","0.00001066","3,287.93B","-0.54%"
"04/11/2023","0.00001103","0.00001113","0.00001118","0.00001102","2,137.90B","-0.81%"
"04/10/2023","0.00001112","0.00001096","0.00001115","0.00001085","2,016.03B","1.46%"
"04/09/2023","0.00001096","0.00001086","0.00001100","0.00001081","1,672.16B","0.92%"
"04/08/2023","0.00001086","0.00001093","0.00001106","0.00001078","1,600.55B","-0.64%"
"04/07/2023","0.00001093","0.00001096","0.00001101","0.00001081","1,780.59B","-0.27%"
"04/06/2023","0.00001096","0.00001123","0.00001123","0.00001087","3,386.97B","-2.32%"
"04/05/2023","0.00001122","0.00001122","0.00001148","0.00001106","3,568.41B","0.00%"
"04/04/2023","0.00001122","0.00001122","0.00001157","0.00001107","6,514.88B","0.00%"
"04/03/2023","0.00001122","0.00001078","0.00001161","0.00001050","9,436.92B","4.08%"
"04/02/2023","0.00001078","0.00001118","0.00001148","0.00001071","4,282.77B","-3.49%"
"04/01/2023","0.00001117","0.00001084","0.00001150","0.00001070","5,831.29B","3.04%"
"03/31/2023","0.00001084","0.00001057","0.00001096","0.00001047","2,696.71B","2.55%"
"03/30/2023","0.00001057","0.00001068","0.00001080","0.00001041","3,102.71B","-1.03%"
"03/29/2023","0.00001068","0.00001045","0.00001086","0.00001044","3,851.52B","2.10%"
"03/28/2023","0.00001046","0.00001041","0.00001050","0.00001027","2,392.67B","0.48%"
"03/27/2023","0.00001041","0.00001061","0.00001097","0.00001022","5,135.73B","-1.89%"
"03/26/2023","0.00001061","0.00001051","0.00001069","0.00001047","1,745.34B","0.95%"
"03/25/2023","0.00001051","0.00001061","0.00001071","0.00001038","2,003.41B","-0.94%"
"03/24/2023","0.00001061","0.00001084","0.00001087","0.00001038","2,737.41B","-2.12%"
"03/23/2023","0.00001084","0.00001057","0.00001094","0.00001054","3,536.64B","2.55%"
"03/22/2023","0.00001057","0.00001093","0.00001102","0.00001027","6,174.36B","-3.29%"
"03/21/2023","0.00001093","0.00001044","0.00001108","0.00001029","5,955.71B","4.69%"
"03/20/2023","0.00001044","0.00001090","0.00001102","0.00001036","5,338.48B","-4.22%"
"03/19/2023","0.00001090","0.00001071","0.00001115","0.00001068","4,499.10B","1.77%"
"03/18/2023","0.00001071","0.00001114","0.00001137","0.00001064","6,970.93B","-3.86%"
"03/17/2023","0.00001114","0.00001051","0.00001119","0.00001042","5,771.79B","5.99%"
"03/16/2023","0.00001051","0.00001038","0.00001058","0.00001019","4,611.65B","1.25%"
"03/15/2023","0.00001038","0.00001126","0.00001142","0.00001017","7,451.31B","-7.82%"
"03/14/2023","0.00001126","0.00001104","0.00001176","0.00001083","9,395.47B","1.99%"
"03/13/2023","0.00001104","0.00001073","0.00001119","0.00001041","7,491.95B","2.89%"
"03/12/2023","0.00001073","0.00001028","0.00001080","0.00001002","4,558.63B","4.38%"
"03/11/2023","0.00001028","0.00001028","0.00001052","0.00000987","4,587.50B","0.00%"
"03/10/2023","0.00001028","0.00001008","0.00001035","0.00000968","7,339.02B","1.98%"
"03/09/2023","0.00001008","0.00001093","0.00001114","0.00000988","7,536.24B","-7.78%"
"03/08/2023","0.00001093","0.00001112","0.00001167","0.00001073","7,502.98B","-1.71%"
"03/07/2023","0.00001112","0.00001114","0.00001130","0.00001062","4,080.74B","-0.18%"
"03/06/2023","0.00001114","0.00001109","0.00001123","0.00001087","2,239.08B","0.45%"
"03/05/2023","0.00001109","0.00001113","0.00001131","0.00001104","2,045.34B","-0.36%"
"03/04/2023","0.00001113","0.00001138","0.00001145","0.00001079","2,681.98B","-2.20%"
"03/03/2023","0.00001138","0.00001206","0.00001207","0.00001096","4,750.22B","-5.64%"
"03/02/2023","0.00001206","0.00001226","0.00001230","0.00001174","3,281.18B","-1.63%"
"03/01/2023","0.00001226","0.00001202","0.00001243","0.00001193","2,295.27B","2.00%"
"02/28/2023","0.00001202","0.00001251","0.00001254","0.00001199","2,126.71B","-3.92%"
"02/27/2023","0.00001251","0.00001285","0.00001288","0.00001234","2,748.89B","-2.65%"
"02/26/2023","0.00001285","0.00001239","0.00001313","0.00001232","3,029.20B","3.71%"
"02/25/2023","0.00001239","0.00001255","0.00001264","0.00001202","3,091.08B","-1.27%"
"02/24/2023","0.00001255","0.00001313","0.00001322","0.00001225","4,232.65B","-4.49%"
"02/23/2023","0.00001314","0.00001314","0.00001367","0.00001297","6,068.78B","0.00%"
"02/22/2023","0.00001314","0.00001305","0.00001315","0.00001255","4,289.48B","0.69%"
"02/21/2023","0.00001305","0.00001350","0.00001362","0.00001288","5,215.25B","-3.26%"
"02/20/2023","0.00001349","0.00001336","0.00001376","0.00001311","4,664.91B","0.97%"
"02/19/2023","0.00001336","0.00001319","0.00001398","0.00001310","7,685.59B","1.29%"
"02/18/2023","0.00001319","0.00001318","0.00001339","0.00001303","3,467.46B","0.08%"
"02/17/2023","0.00001318","0.00001269","0.00001336","0.00001265","5,685.85B","3.62%"
"02/16/2023","0.00001272","0.00001372","0.00001397","0.00001256","10,123.14B","-7.29%"
"02/15/2023","0.00001372","0.00001275","0.00001387","0.00001256","6,949.14B","7.61%"
"02/14/2023","0.00001275","0.00001246","0.00001280","0.00001215","5,116.96B","2.33%"
"02/13/2023","0.00001246","0.00001282","0.00001306","0.00001199","6,053.62B","-2.81%"
"02/12/2023","0.00001282","0.00001290","0.00001349","0.00001260","5,852.51B","-0.62%"
"02/11/2023","0.00001290","0.00001288","0.00001303","0.00001240","5,183.25B","0.16%"
"02/10/2023","0.00001288","0.00001216","0.00001328","0.00001212","8,352.24B","5.92%"
"02/09/2023","0.00001216","0.00001375","0.00001383","0.00001176","8,842.00B","-11.56%"
"02/08/2023","0.00001375","0.00001440","0.00001450","0.00001353","5,537.82B","-4.51%"
"02/07/2023","0.00001440","0.00001406","0.00001449","0.00001381","8,035.96B","2.42%"
"02/06/2023","0.00001406","0.00001430","0.00001476","0.00001400","9,030.01B","-1.68%"
"02/05/2023","0.00001430","0.00001470","0.00001531","0.00001405","14,555.43B","-2.72%"
"02/04/2023","0.00001470","0.00001270","0.00001573","0.00001270","27,086.96B","15.75%"
"02/03/2023","0.00001270","0.00001211","0.00001290","0.00001207","7,828.75B","4.87%"
"02/02/2023","0.00001211","0.00001197","0.00001295","0.00001193","10,391.54B","1.25%"
"02/01/2023","0.00001196","0.00001181","0.00001206","0.00001131","6,035.70B","1.27%"
"01/31/2023","0.00001181","0.00001152","0.00001199","0.00001145","5,812.17B","2.52%"
"01/30/2023","0.00001152","0.00001207","0.00001213","0.00001114","5,824.48B","-4.56%"
"01/29/2023","0.00001207","0.00001182","0.00001215","0.00001174","3,619.11B","2.12%"
"01/28/2023","0.00001182","0.00001172","0.00001231","0.00001168","5,543.80B","0.85%"
"01/27/2023","0.00001172","0.00001162","0.00001187","0.00001132","3,376.48B","0.86%"
"01/26/2023","0.00001162","0.00001163","0.00001187","0.00001144","3,889.47B","-0.09%"
"01/25/2023","0.00001163","0.00001119","0.00001194","0.00001091","5,078.63B","3.93%"
"01/24/2023","0.00001119","0.00001199","0.00001220","0.00001092","4,851.74B","-6.67%"
"01/23/2023","0.00001199","0.00001199","0.00001220","0.00001185","4,405.90B","0.00%"
"01/22/2023","0.00001199","0.00001187","0.00001248","0.00001165","6,737.96B","1.01%"
"01/21/2023","0.00001187","0.00001224","0.00001249","0.00001182","9,476.94B","-3.02%"
"01/20/2023","0.00001224","0.00001155","0.00001240","0.00001134","6,961.97B","5.97%"
"01/19/2023","0.00001155","0.00001117","0.00001167","0.00001084","6,626.46B","3.40%"
"01/18/2023","0.00001117","0.00001055","0.00001292","0.00001055","28,283.45B","5.88%"
"01/17/2023","0.00001055","0.00001053","0.00001080","0.00001031","5,272.94B","0.38%"
"01/16/2023","0.00001051","0.00001066","0.00001102","0.00001010","8,888.94B","-1.41%"
"01/15/2023","0.00001066","0.00001040","0.00001097","0.00000981","8,897.54B","2.50%"
"01/14/2023","0.00001040","0.00001021","0.00001109","0.00000976","13,975.33B","1.86%"
"01/13/2023","0.00001021","0.00000946","0.00001027","0.00000929","8,498.92B","7.93%"
"01/12/2023","0.00000946","0.00000912","0.00000965","0.00000887","10,844.09B","3.61%"
"01/11/2023","0.00000913","0.00000926","0.00000926","0.00000870","6,860.04B","-1.40%"
"01/10/2023","0.00000926","0.00000867","0.00000964","0.00000856","10,899.59B","6.68%"
"01/09/2023","0.00000868","0.00000865","0.00000919","0.00000858","8,616.44B","0.46%"
"01/08/2023","0.00000864","0.00000842","0.00000868","0.00000834","2,429.03B","2.61%"
"01/07/2023","0.00000842","0.00000844","0.00000869","0.00000838","2,727.55B","-0.12%"
"01/06/2023","0.00000843","0.00000837","0.00000848","0.00000817","3,088.81B","0.72%"
"01/05/2023","0.00000837","0.00000837","0.00000881","0.00000830","5,671.74B","0.00%"
"01/04/2023","0.00000837","0.00000815","0.00000847","0.00000812","3,293.81B","2.70%"
"01/03/2023","0.00000815","0.00000819","0.00000822","0.00000806","1,651.19B","-0.49%"
"01/02/2023","0.00000819","0.00000813","0.00000825","0.00000804","1,957.58B","0.74%"
"01/01/2023","0.00000813","0.00000807","0.00000814","0.00000800","893.23B","0.74%"
"12/31/2022","0.00000807","0.00000806","0.00000818","0.00000801","960.14B","0.12%"
"12/30/2022","0.00000806","0.00000820","0.00000823","0.00000794","2,034.38B","-1.71%"
"12/29/2022","0.00000820","0.00000792","0.00000826","0.00000788","3,918.94B","3.54%"
"12/28/2022","0.00000792","0.00000819","0.00000820","0.00000784","2,930.79B","-3.30%"
"12/27/2022","0.00000819","0.00000831","0.00000835","0.00000808","1,688.55B","-1.44%"
"12/26/2022","0.00000831","0.00000829","0.00000835","0.00000826","882.94B","0.24%"
"12/25/2022","0.00000829","0.00000832","0.00000838","0.00000820","1,186.46B","-0.36%"
"12/24/2022","0.00000832","0.00000826","0.00000835","0.00000824","676.16B","0.73%"
"12/23/2022","0.00000826","0.00000834","0.00000841","0.00000825","1,568.02B","-1.08%"
"12/22/2022","0.00000835","0.00000825","0.00000842","0.00000817","1,943.75B","1.21%"
"12/21/2022","0.00000825","0.00000846","0.00000849","0.00000818","1,878.61B","-2.60%"
"12/20/2022","0.00000847","0.00000815","0.00000849","0.00000814","2,539.51B","3.93%"
"12/19/2022","0.00000815","0.00000855","0.00000877","0.00000794","5,928.09B","-4.57%"
"12/18/2022","0.00000854","0.00000830","0.00000900","0.00000820","7,793.67B","2.89%"
"12/17/2022","0.00000830","0.00000818","0.00000830","0.00000801","3,091.54B","1.22%"
"12/16/2022","0.00000820","0.00000886","0.00000901","0.00000806","3,990.36B","-7.45%"
"12/15/2022","0.00000886","0.00000894","0.00000899","0.00000876","1,819.74B","-1.01%"
"12/14/2022","0.00000895","0.00000917","0.00000927","0.00000891","2,421.55B","-2.40%"
"12/13/2022","0.00000917","0.00000897","0.00000934","0.00000862","3,803.10B","2.23%"
"12/12/2022","0.00000897","0.00000910","0.00000911","0.00000843","3,441.99B","-1.43%"
"12/11/2022","0.00000910","0.00000918","0.00000929","0.00000907","1,227.57B","-0.87%"
"12/10/2022","0.00000918","0.00000922","0.00000930","0.00000916","712.85B","-0.43%"
"12/09/2022","0.00000922","0.00000927","0.00000936","0.00000916","1,375.92B","-0.54%"
"12/08/2022","0.00000927","0.00000910","0.00000933","0.00000906","1,662.11B","1.87%"
"12/07/2022","0.00000910","0.00000931","0.00000935","0.00000896","2,280.53B","-2.26%"
"12/06/2022","0.00000931","0.00000942","0.00000946","0.00000921","1,760.64B","-1.17%"
"12/05/2022","0.00000942","0.00000935","0.00001011","0.00000926","5,402.91B","0.75%"
"12/04/2022","0.00000935","0.00000919","0.00000938","0.00000918","1,288.19B","1.74%"
"12/03/2022","0.00000919","0.00000933","0.00000945","0.00000916","2,318.31B","-1.50%"
"12/02/2022","0.00000933","0.00000921","0.00000934","0.00000909","2,035.87B","1.30%"
"12/01/2022","0.00000921","0.00000935","0.00000937","0.00000911","1,978.95B","-1.50%"
"11/30/2022","0.00000935","0.00000907","0.00000939","0.00000905","3,980.87B","3.09%"
"11/29/2022","0.00000907","0.00000909","0.00000931","0.00000900","2,896.59B","-0.22%"
"11/28/2022","0.00000909","0.00000927","0.00000935","0.00000877","3,988.60B","-1.94%"
"11/27/2022","0.00000927","0.00000901","0.00000962","0.00000900","4,864.08B","2.89%"
"11/26/2022","0.00000901","0.00000919","0.00000937","0.00000893","2,752.67B","-1.96%"
"11/25/2022","0.00000919","0.00000902","0.00000942","0.00000886","4,459.12B","1.88%"
"11/24/2022","0.00000902","0.00000905","0.00000919","0.00000890","2,332.10B","-0.33%"
"11/23/2022","0.00000905","0.00000881","0.00000910","0.00000876","3,788.62B","2.72%"
"11/22/2022","0.00000881","0.00000842","0.00000884","0.00000823","3,464.15B","4.63%"
"11/21/2022","0.00000842","0.00000878","0.00000878","0.00000827","4,065.13B","-4.10%"
"11/20/2022","0.00000878","0.00000916","0.00000924","0.00000868","2,582.41B","-4.15%"
"11/19/2022","0.00000916","0.00000914","0.00000919","0.00000911","1,378.76B","0.99%"
"11/18/2022","0.00000907","0.00000910","0.00000920","0.00000899","1,829.42B","0.00%"
"11/17/2022","0.00000907","0.00000906","0.00000922","0.00000894","2,344.25B","0.11%"
"11/16/2022","0.00000906","0.00000927","0.00000962","0.00000897","5,463.47B","-2.27%"
"11/15/2022","0.00000927","0.00000909","0.00000948","0.00000901","3,806.49B","1.98%"
"11/14/2022","0.00000909","0.00000901","0.00000939","0.00000860","6,804.22B","0.78%"
"11/13/2022","0.00000902","0.00000956","0.00000975","0.00000891","4,969.71B","-5.65%"
"11/12/2022","0.00000956","0.00000990","0.00000993","0.00000929","6,012.97B","-3.43%"
"11/11/2022","0.00000990","0.00001022","0.00001044","0.00000942","6,420.91B","-3.13%"
"11/10/2022","0.00001022","0.00000874","0.00001051","0.00000862","10,967.45B","16.93%"
"11/09/2022","0.00000874","0.00001018","0.00001029","0.00000833","10,762.65B","-14.15%"
"11/08/2022","0.00001018","0.00001180","0.00001189","0.00000933","13,656.92B","-13.73%"
"11/07/2022","0.00001180","0.00001184","0.00001210","0.00001154","4,864.28B","-0.34%"
"11/06/2022","0.00001184","0.00001245","0.00001288","0.00001176","6,601.67B","-4.90%"
"11/05/2022","0.00001245","0.00001251","0.00001315","0.00001226","8,611.95B","-0.48%"
"11/04/2022","0.00001251","0.00001173","0.00001352","0.00001159","12,282.32B","6.65%"
"11/03/2022","0.00001173","0.00001176","0.00001237","0.00001162","5,554.22B","-0.26%"
"11/02/2022","0.00001176","0.00001285","0.00001297","0.00001151","11,945.53B","-8.48%"
"11/01/2022","0.00001285","0.00001244","0.00001353","0.00001228","15,753.08B","3.30%"
"10/31/2022","0.00001244","0.00001192","0.00001316","0.00001172","14,286.76B","4.36%"
"10/30/2022","0.00001192","0.00001290","0.00001390","0.00001161","18,138.84B","-7.60%"
"10/29/2022","0.00001290","0.00001170","0.00001511","0.00001154","39,978.96B","10.26%"
"10/28/2022","0.00001170","0.00001063","0.00001212","0.00001032","15,037.87B","10.07%"
"10/27/2022","0.00001063","0.00001078","0.00001183","0.00001059","14,157.97B","-1.39%"
"10/26/2022","0.00001078","0.00001021","0.00001087","0.00001019","7,482.78B","5.58%"
"10/25/2022","0.00001021","0.00000992","0.00001039","0.00000986","3,840.70B","2.92%"
"10/24/2022","0.00000992","0.00001016","0.00001019","0.00000985","1,821.20B","-2.36%"
"10/23/2022","0.00001016","0.00001000","0.00001018","0.00000987","1,637.00B","1.60%"
"10/22/2022","0.00001000","0.00001001","0.00001008","0.00000992","1,370.90B","-0.10%"
"10/21/2022","0.00001001","0.00000991","0.00001006","0.00000964","3,284.94B","1.01%"
"10/20/2022","0.00000991","0.00000985","0.00001012","0.00000979","2,729.23B","0.61%"
"10/19/2022","0.00000985","0.00001016","0.00001019","0.00000958","2,303.61B","-3.05%"
"10/18/2022","0.00001016","0.00001040","0.00001050","0.00001000","3,687.54B","-2.31%"
"10/17/2022","0.00001040","0.00001027","0.00001046","0.00001021","1,800.44B","1.27%"
"10/16/2022","0.00001027","0.00001022","0.00001037","0.00001017","1,878.51B","0.49%"
"10/15/2022","0.00001022","0.00001018","0.00001051","0.00001002","2,865.21B","0.39%"
"10/14/2022","0.00001018","0.00001039","0.00001074","0.00001001","4,477.26B","-2.02%"
"10/13/2022","0.00001039","0.00001016","0.00001079","0.00000928","8,441.23B","2.26%"
"10/12/2022","0.00001016","0.00001025","0.00001040","0.00001007","1,636.35B","-0.88%"
"10/11/2022","0.00001025","0.00001022","0.00001040","0.00000978","3,425.87B","0.29%"
"10/10/2022","0.00001022","0.00001104","0.00001111","0.00001000","3,104.14B","-7.43%"
"10/09/2022","0.00001104","0.00001100","0.00001110","0.00001096","1,342.86B","0.36%"
"10/08/2022","0.00001100","0.00001110","0.00001115","0.00001088","1,297.39B","-0.90%"
"10/07/2022","0.00001110","0.00001118","0.00001124","0.00001095","2,622.39B","-0.72%"
"10/06/2022","0.00001118","0.00001145","0.00001162","0.00001110","4,057.11B","-2.27%"
"10/05/2022","0.00001144","0.00001160","0.00001177","0.00001116","4,504.35B","-1.38%"
"10/04/2022","0.00001160","0.00001116","0.00001170","0.00001110","5,139.70B","3.94%"
"10/03/2022","0.00001116","0.00001095","0.00001125","0.00001086","3,302.92B","1.92%"
"10/02/2022","0.00001095","0.00001117","0.00001122","0.00001085","3,197.28B","-1.97%"
"10/01/2022","0.00001117","0.00001131","0.00001146","0.00001109","3,029.37B","-1.24%"
"09/30/2022","0.00001131","0.00001112","0.00001149","0.00001106","4,984.81B","1.71%"
"09/29/2022","0.00001112","0.00001109","0.00001122","0.00001091","2,925.37B","0.27%"
"09/28/2022","0.00001109","0.00001111","0.00001151","0.00001074","4,420.56B","-0.18%"
"09/27/2022","0.00001111","0.00001111","0.00001155","0.00001084","5,454.61B","0.00%"
"09/26/2022","0.00001111","0.00001101","0.00001123","0.00001080","3,880.87B","1.00%"
"09/25/2022","0.00001100","0.00001125","0.00001155","0.00001093","4,450.92B","-2.22%"
"09/24/2022","0.00001125","0.00001108","0.00001216","0.00001096","12,200.63B","1.53%"
"09/23/2022","0.00001108","0.00001084","0.00001128","0.00001051","5,418.77B","2.21%"
"09/22/2022","0.00001084","0.00001038","0.00001093","0.00001034","3,015.34B","4.33%"
"09/21/2022","0.00001039","0.00001052","0.00001107","0.00001014","5,840.18B","-1.24%"
"09/20/2022","0.00001052","0.00001098","0.00001104","0.00001048","3,599.43B","-4.19%"
"09/19/2022","0.00001098","0.00001063","0.00001109","0.00001056","5,631.21B","3.29%"
"09/18/2022","0.00001063","0.00001194","0.00001197","0.00001006","4,496.34B","-10.97%"
"09/17/2022","0.00001194","0.00001157","0.00001201","0.00001157","2,559.18B","3.20%"
"09/16/2022","0.00001157","0.00001171","0.00001180","0.00001130","3,402.57B","-1.20%"
"09/15/2022","0.00001171","0.00001220","0.00001225","0.00001162","4,677.88B","-4.02%"
"09/14/2022","0.00001220","0.00001210","0.00001241","0.00001194","4,262.51B","0.83%"
"09/13/2022","0.00001210","0.00001287","0.00001306","0.00001191","6,880.11B","-5.98%"
"09/12/2022","0.00001287","0.00001300","0.00001323","0.00001253","5,956.98B","-1.00%"
"09/11/2022","0.00001300","0.00001326","0.00001348","0.00001253","7,614.56B","-1.96%"
"09/10/2022","0.00001326","0.00001291","0.00001353","0.00001272","8,104.06B","2.63%"
"09/09/2022","0.00001292","0.00001221","0.00001388","0.00001220","12,671.71B","5.81%"
"09/08/2022","0.00001221","0.00001225","0.00001246","0.00001199","3,905.48B","-0.33%"
"09/07/2022","0.00001225","0.00001201","0.00001239","0.00001177","3,901.05B","2.00%"
"09/06/2022","0.00001201","0.00001262","0.00001291","0.00001177","6,592.67B","-4.83%"
"09/05/2022","0.00001262","0.00001285","0.00001294","0.00001223","3,599.84B","-1.79%"
"09/04/2022","0.00001285","0.00001232","0.00001336","0.00001226","7,327.60B","4.30%"
"09/03/2022","0.00001232","0.00001217","0.00001247","0.00001210","2,496.72B","1.23%"
"09/02/2022","0.00001217","0.00001226","0.00001247","0.00001201","3,616.19B","-0.73%"
"09/01/2022","0.00001226","0.00001210","0.00001245","0.00001187","3,453.83B","1.32%"
"08/31/2022","0.00001210","0.00001218","0.00001257","0.00001203","3,687.70B","-0.66%"
"08/30/2022","0.00001218","0.00001248","0.00001275","0.00001192","4,931.61B","-2.40%"
"08/29/2022","0.00001248","0.00001177","0.00001254","0.00001170","4,995.08B","6.03%"
"08/28/2022","0.00001177","0.00001215","0.00001245","0.00001172","3,411.21B","-3.13%"
